Entry ID,Date,NGA,World Region
835,-500,Niger Inland Delta,Africa
835,-400,Niger Inland Delta,Africa
835,-300,Niger Inland Delta,Africa
835,-200,Niger Inland Delta,Africa
835,-100,Niger Inland Delta,Africa
835,-0,Niger Inland Delta,Africa
836,0,Niger Inland Delta,Africa
836,100,Niger Inland Delta,Africa
836,200,Niger Inland Delta,Africa
836,300,Niger Inland Delta,Africa
836,400,Niger Inland Delta,Africa
836,500,Niger Inland Delta,Africa
839,1800,Kansai,East Asia
839,1800,Cahokia,North America
839,1800,Finger Lakes,North America
839,1800,Big Island Hawaii,Oceania-Australia
839,1900,Kansai,East Asia
839,1900,Cahokia,North America
839,1900,Finger Lakes,North America
839,1900,Big Island Hawaii,Oceania-Australia
839,1700,Kansai,East Asia
839,1700,Cahokia,North America
839,1700,Finger Lakes,North America
839,1700,Big Island Hawaii,Oceania-Australia
841,1000,Cambodian Basin,Southeast Asia
841,1100,Cambodian Basin,Southeast Asia
841,1200,Cambodian Basin,Southeast Asia
841,1300,Cambodian Basin,Southeast Asia
841,1400,Cambodian Basin,Southeast Asia
841,1500,Cambodian Basin,Southeast Asia
841,1600,Cambodian Basin,Southeast Asia
841,1700,Cambodian Basin,Southeast Asia
841,1800,Cambodian Basin,Southeast Asia
841,1900,Cambodian Basin,Southeast Asia
841,2000,Cambodian Basin,Southeast Asia
842,1700,Cahokia,North America
842,1700,Finger Lakes,North America
842,1700,Big Island Hawaii,Oceania-Australia
842,1800,Cahokia,North America
842,1800,Finger Lakes,North America
842,1800,Big Island Hawaii,Oceania-Australia
842,1900,Cahokia,North America
842,1900,Finger Lakes,North America
842,1900,Big Island Hawaii,Oceania-Australia
842,2000,Cahokia,North America
842,2000,Finger Lakes,North America
842,2000,Big Island Hawaii,Oceania-Australia
623,1900,Cahokia,North America
623,1900,Finger Lakes,North America
623,2000,Cahokia,North America
623,2000,Finger Lakes,North America
846,600,North Colombia,South America
849,1700,Finger Lakes,North America
849,1800,Finger Lakes,North America
851,1800,Cahokia,North America
851,1800,Finger Lakes,North America
851,1900,Cahokia,North America
851,1900,Finger Lakes,North America
851,2000,Cahokia,North America
851,2000,Finger Lakes,North America
850,-600,Paris Basin,Europe
850,-500,Paris Basin,Europe
850,-400,Paris Basin,Europe
850,-300,Paris Basin,Europe
850,-200,Paris Basin,Europe
850,-100,Paris Basin,Europe
850,-0,Paris Basin,Europe
850,100,Paris Basin,Europe
850,200,Paris Basin,Europe
850,300,Paris Basin,Europe
850,400,Paris Basin,Europe
857,1700,Iceland,Europe
857,1700,Ghanaian Coast,Africa
857,1700,Middle Ganga,South Asia
857,1700,Deccan,South Asia
857,1700,Garo Hills,South Asia
857,1700,Cahokia,North America
857,1700,Finger Lakes,North America
857,1700,North Colombia,South America
857,1800,Iceland,Europe
857,1800,Ghanaian Coast,Africa
857,1800,Middle Ganga,South Asia
857,1800,Deccan,South Asia
857,1800,Garo Hills,South Asia
857,1800,Cahokia,North America
857,1800,Finger Lakes,North America
857,1800,North Colombia,South America
857,1900,Iceland,Europe
857,1900,Ghanaian Coast,Africa
857,1900,Middle Ganga,South Asia
857,1900,Deccan,South Asia
857,1900,Garo Hills,South Asia
857,1900,Cahokia,North America
857,1900,Finger Lakes,North America
857,1900,North Colombia,South America
857,2000,Iceland,Europe
857,2000,Ghanaian Coast,Africa
857,2000,Middle Ganga,South Asia
857,2000,Deccan,South Asia
857,2000,Garo Hills,South Asia
857,2000,Cahokia,North America
857,2000,Finger Lakes,North America
857,2000,North Colombia,South America
859,100,Latium,Europe
859,100,Galilee,Southwest Asia
859,100,Konya Plain,Southwest Asia
859,200,Latium,Europe
859,200,Galilee,Southwest Asia
859,200,Konya Plain,Southwest Asia
859,300,Latium,Europe
859,300,Galilee,Southwest Asia
859,300,Konya Plain,Southwest Asia
859,400,Latium,Europe
859,400,Galilee,Southwest Asia
859,400,Konya Plain,Southwest Asia
858,100,Latium,Europe
858,100,Konya Plain,Southwest Asia
858,200,Latium,Europe
858,200,Konya Plain,Southwest Asia
858,300,Latium,Europe
858,300,Konya Plain,Southwest Asia
863,-500,Konya Plain,Southwest Asia
863,-400,Konya Plain,Southwest Asia
863,-300,Konya Plain,Southwest Asia
863,-200,Konya Plain,Southwest Asia
863,-100,Konya Plain,Southwest Asia
863,-0,Konya Plain,Southwest Asia
863,100,Konya Plain,Southwest Asia
863,200,Konya Plain,Southwest Asia
863,300,Konya Plain,Southwest Asia
863,400,Konya Plain,Southwest Asia
866,1700,North Colombia,South America
866,1800,North Colombia,South America
866,1900,North Colombia,South America
867,1200,Garo Hills,South Asia
867,1300,Garo Hills,South Asia
867,1400,Garo Hills,South Asia
867,1500,Garo Hills,South Asia
870,1900,Orkhon Valley,Central Eurasia
870,2000,Orkhon Valley,Central Eurasia
862,1900,Crete,Europe
862,2000,Crete,Europe
871,1800,Iceland,Europe
871,1800,Cahokia,North America
871,1800,Finger Lakes,North America
871,1900,Iceland,Europe
871,1900,Cahokia,North America
871,1900,Finger Lakes,North America
871,2000,Iceland,Europe
871,2000,Cahokia,North America
871,2000,Finger Lakes,North America
879,1800,Latium,Europe
879,1800,Paris Basin,Europe
879,1800,Upper Egypt,Africa
879,1800,Ghanaian Coast,Africa
879,1800,Southern Mesopotamia,Southwest Asia
879,1800,Middle Ganga,South Asia
879,1800,Deccan,South Asia
879,1800,Garo Hills,South Asia
879,1800,Cambodian Basin,Southeast Asia
879,1800,Kansai,East Asia
879,1800,Valley of Oaxaca,North America
879,1800,Basin of Mexico,North America
879,1800,Cahokia,North America
879,1800,Finger Lakes,North America
879,1800,Cuzco,South America
879,1800,North Colombia,South America
879,1800,Lowland Andes,South America
879,1900,Latium,Europe
879,1900,Paris Basin,Europe
879,1900,Upper Egypt,Africa
879,1900,Ghanaian Coast,Africa
879,1900,Southern Mesopotamia,Southwest Asia
879,1900,Middle Ganga,South Asia
879,1900,Deccan,South Asia
879,1900,Garo Hills,South Asia
879,1900,Cambodian Basin,Southeast Asia
879,1900,Kansai,East Asia
879,1900,Valley of Oaxaca,North America
879,1900,Basin of Mexico,North America
879,1900,Cahokia,North America
879,1900,Finger Lakes,North America
879,1900,Cuzco,South America
879,1900,North Colombia,South America
879,1900,Lowland Andes,South America
879,2000,Latium,Europe
879,2000,Paris Basin,Europe
879,2000,Upper Egypt,Africa
879,2000,Ghanaian Coast,Africa
879,2000,Southern Mesopotamia,Southwest Asia
879,2000,Middle Ganga,South Asia
879,2000,Deccan,South Asia
879,2000,Garo Hills,South Asia
879,2000,Cambodian Basin,Southeast Asia
879,2000,Kansai,East Asia
879,2000,Valley of Oaxaca,North America
879,2000,Basin of Mexico,North America
879,2000,Cahokia,North America
879,2000,Finger Lakes,North America
879,2000,Cuzco,South America
879,2000,North Colombia,South America
879,2000,Lowland Andes,South America
882,-400,Latium,Europe
882,-400,Crete,Europe
882,-300,Latium,Europe
882,-300,Crete,Europe
882,-200,Latium,Europe
882,-200,Crete,Europe
882,-100,Latium,Europe
882,-100,Crete,Europe
882,-0,Latium,Europe
882,-0,Crete,Europe
882,100,Latium,Europe
882,100,Crete,Europe
882,200,Latium,Europe
882,200,Crete,Europe
882,300,Latium,Europe
882,300,Crete,Europe
882,400,Latium,Europe
882,400,Crete,Europe
880,1800,Upper Egypt,Africa
880,1800,Southern Mesopotamia,Southwest Asia
880,1800,Galilee,Southwest Asia
880,1800,Yemeni Coastal Plain,Southwest Asia
880,1900,Upper Egypt,Africa
880,1900,Southern Mesopotamia,Southwest Asia
880,1900,Galilee,Southwest Asia
880,1900,Yemeni Coastal Plain,Southwest Asia
880,2000,Upper Egypt,Africa
880,2000,Southern Mesopotamia,Southwest Asia
880,2000,Galilee,Southwest Asia
880,2000,Yemeni Coastal Plain,Southwest Asia
884,1400,Niger Inland Delta,Africa
884,1400,Ghanaian Coast,Africa
884,1500,Niger Inland Delta,Africa
884,1500,Ghanaian Coast,Africa
884,1600,Niger Inland Delta,Africa
884,1600,Ghanaian Coast,Africa
884,1700,Niger Inland Delta,Africa
884,1700,Ghanaian Coast,Africa
884,1800,Niger Inland Delta,Africa
884,1800,Ghanaian Coast,Africa
884,1900,Niger Inland Delta,Africa
884,1900,Ghanaian Coast,Africa
884,2000,Niger Inland Delta,Africa
884,2000,Ghanaian Coast,Africa
883,1900,Middle Yellow River Valley,East Asia
883,1900,Southern China Hills,East Asia
883,1900,Middle Yellow River Valley,East Asia
883,1900,Southern China Hills,East Asia
883,2000,Middle Yellow River Valley,East Asia
883,2000,Southern China Hills,East Asia
883,2000,Middle Yellow River Valley,East Asia
883,2000,Southern China Hills,East Asia
886,1900,Paris Basin,Europe
886,2000,Paris Basin,Europe
860,1700,Ghanaian Coast,Africa
888,700,Kachi Plain,South Asia
888,800,Kachi Plain,South Asia
888,900,Kachi Plain,South Asia
858,400,Latium,Europe
858,400,Konya Plain,Southwest Asia
858,500,Latium,Europe
858,500,Konya Plain,Southwest Asia
893,100,Latium,Europe
893,200,Latium,Europe
893,300,Latium,Europe
893,400,Latium,Europe
896,800,Kansai,East Asia
896,900,Kansai,East Asia
896,1000,Kansai,East Asia
896,1100,Kansai,East Asia
896,1200,Kansai,East Asia
896,1300,Kansai,East Asia
896,1400,Kansai,East Asia
896,1500,Kansai,East Asia
887,1900,Orkhon Valley,Central Eurasia
887,2000,Orkhon Valley,Central Eurasia
898,1900,Valley of Oaxaca,North America
898,2000,Valley of Oaxaca,North America
855,1900,Susiana,Southwest Asia
855,2000,Susiana,Southwest Asia
897,1900,Kansai,East Asia
897,2000,Kansai,East Asia
892,1900,Cahokia,North America
892,1900,Finger Lakes,North America
892,1900,Big Island Hawaii,Oceania-Australia
892,2000,Cahokia,North America
892,2000,Finger Lakes,North America
892,2000,Big Island Hawaii,Oceania-Australia
899,1900,Central Java,Southeast Asia
899,1900,Kapuasi Basin,Southeast Asia
899,2000,Central Java,Southeast Asia
899,2000,Kapuasi Basin,Southeast Asia
900,-100,Galilee,Southwest Asia
900,-0,Galilee,Southwest Asia
891,1900,Cuzco,South America
891,2000,Cuzco,South America
826,1800,Finger Lakes,North America
826,1900,Finger Lakes,North America
826,2000,Finger Lakes,North America
902,300,Niger Inland Delta,Africa
902,400,Niger Inland Delta,Africa
902,500,Niger Inland Delta,Africa
904,300,Upper Egypt,Africa
904,400,Upper Egypt,Africa
904,500,Upper Egypt,Africa
894,1900,Cahokia,North America
894,1900,Finger Lakes,North America
894,2000,Cahokia,North America
894,2000,Finger Lakes,North America
906,1900,Niger Inland Delta,Africa
906,2000,Niger Inland Delta,Africa
905,1200,Upper Egypt,Africa
905,1300,Upper Egypt,Africa
873,1900,Cahokia,North America
914,1200,Upper Egypt,Africa
914,1200,Galilee,Southwest Asia
914,1300,Upper Egypt,Africa
914,1300,Galilee,Southwest Asia
914,1400,Upper Egypt,Africa
914,1400,Galilee,Southwest Asia
914,1500,Upper Egypt,Africa
914,1500,Galilee,Southwest Asia
914,1600,Upper Egypt,Africa
914,1600,Galilee,Southwest Asia
914,1700,Upper Egypt,Africa
914,1700,Galilee,Southwest Asia
914,1800,Upper Egypt,Africa
914,1800,Galilee,Southwest Asia
914,1900,Upper Egypt,Africa
914,1900,Galilee,Southwest Asia
914,2000,Upper Egypt,Africa
914,2000,Galilee,Southwest Asia
911,1200,Latium,Europe
911,1300,Latium,Europe
869,800,North Colombia,South America
869,900,North Colombia,South America
869,1000,North Colombia,South America
869,1100,North Colombia,South America
869,1200,North Colombia,South America
918,-400,Middle Yellow River Valley,East Asia
918,-300,Middle Yellow River Valley,East Asia
918,-200,Middle Yellow River Valley,East Asia
918,-100,Middle Yellow River Valley,East Asia
918,-0,Middle Yellow River Valley,East Asia
918,100,Middle Yellow River Valley,East Asia
918,200,Middle Yellow River Valley,East Asia
910,1900,Valley of Oaxaca,North America
910,1900,Basin of Mexico,North America
910,1900,Cuzco,South America
910,1900,North Colombia,South America
910,1900,Lowland Andes,South America
921,1900,Crete,Europe
921,2000,Crete,Europe
917,-500,Niger Inland Delta,Africa
917,-400,Niger Inland Delta,Africa
917,-300,Niger Inland Delta,Africa
917,-200,Niger Inland Delta,Africa
917,-100,Niger Inland Delta,Africa
917,-0,Niger Inland Delta,Africa
922,-0,Niger Inland Delta,Africa
922,100,Niger Inland Delta,Africa
922,200,Niger Inland Delta,Africa
922,300,Niger Inland Delta,Africa
922,400,Niger Inland Delta,Africa
885,-1400,Ghanaian Coast,Africa
885,-1300,Ghanaian Coast,Africa
885,-1200,Ghanaian Coast,Africa
885,-1100,Ghanaian Coast,Africa
885,-1000,Ghanaian Coast,Africa
885,-900,Ghanaian Coast,Africa
885,-800,Ghanaian Coast,Africa
885,-700,Ghanaian Coast,Africa
885,-600,Ghanaian Coast,Africa
885,-500,Ghanaian Coast,Africa
885,-400,Ghanaian Coast,Africa
885,-300,Ghanaian Coast,Africa
885,-200,Ghanaian Coast,Africa
885,-100,Ghanaian Coast,Africa
885,-0,Ghanaian Coast,Africa
885,100,Ghanaian Coast,Africa
885,200,Ghanaian Coast,Africa
885,300,Ghanaian Coast,Africa
885,400,Ghanaian Coast,Africa
885,500,Ghanaian Coast,Africa
885,600,Ghanaian Coast,Africa
885,700,Ghanaian Coast,Africa
885,800,Ghanaian Coast,Africa
885,900,Ghanaian Coast,Africa
885,1000,Ghanaian Coast,Africa
885,1100,Ghanaian Coast,Africa
885,1200,Ghanaian Coast,Africa
885,1300,Ghanaian Coast,Africa
885,1400,Ghanaian Coast,Africa
885,1500,Ghanaian Coast,Africa
885,1600,Ghanaian Coast,Africa
885,1700,Ghanaian Coast,Africa
885,1800,Ghanaian Coast,Africa
885,1900,Ghanaian Coast,Africa
885,2000,Ghanaian Coast,Africa
923,200,Niger Inland Delta,Africa
923,300,Niger Inland Delta,Africa
923,400,Niger Inland Delta,Africa
923,500,Niger Inland Delta,Africa
923,600,Niger Inland Delta,Africa
923,700,Niger Inland Delta,Africa
926,800,Middle Ganga,South Asia
926,900,Middle Ganga,South Asia
926,1000,Middle Ganga,South Asia
926,1100,Middle Ganga,South Asia
926,1200,Middle Ganga,South Asia
926,1300,Middle Ganga,South Asia
926,1400,Middle Ganga,South Asia
926,1500,Middle Ganga,South Asia
926,1600,Middle Ganga,South Asia
926,1700,Middle Ganga,South Asia
926,1800,Middle Ganga,South Asia
926,1900,Middle Ganga,South Asia
926,2000,Middle Ganga,South Asia
919,1900,Latium,Europe
919,2000,Latium,Europe
854,-400,Niger Inland Delta,Africa
854,-300,Niger Inland Delta,Africa
854,-200,Niger Inland Delta,Africa
854,-100,Niger Inland Delta,Africa
854,-0,Niger Inland Delta,Africa
854,100,Niger Inland Delta,Africa
854,200,Niger Inland Delta,Africa
854,300,Niger Inland Delta,Africa
854,400,Niger Inland Delta,Africa
854,500,Niger Inland Delta,Africa
854,600,Niger Inland Delta,Africa
854,700,Niger Inland Delta,Africa
854,800,Niger Inland Delta,Africa
854,900,Niger Inland Delta,Africa
927,-0,Galilee,Southwest Asia
928,1800,Cahokia,North America
928,1900,Cahokia,North America
929,1100,Garo Hills,South Asia
929,1200,Garo Hills,South Asia
929,1300,Garo Hills,South Asia
929,1400,Garo Hills,South Asia
929,1500,Garo Hills,South Asia
929,1600,Garo Hills,South Asia
929,1700,Garo Hills,South Asia
929,1800,Garo Hills,South Asia
929,1900,Garo Hills,South Asia
929,2000,Garo Hills,South Asia
933,100,Latium,Europe
933,100,Paris Basin,Europe
933,100,Crete,Europe
933,100,Upper Egypt,Africa
933,100,Southern Mesopotamia,Southwest Asia
933,100,Susiana,Southwest Asia
933,100,Galilee,Southwest Asia
933,100,Konya Plain,Southwest Asia
933,200,Latium,Europe
933,200,Paris Basin,Europe
933,200,Crete,Europe
933,200,Upper Egypt,Africa
933,200,Southern Mesopotamia,Southwest Asia
933,200,Susiana,Southwest Asia
933,200,Galilee,Southwest Asia
933,200,Konya Plain,Southwest Asia
933,300,Latium,Europe
933,300,Paris Basin,Europe
933,300,Crete,Europe
933,300,Upper Egypt,Africa
933,300,Southern Mesopotamia,Southwest Asia
933,300,Susiana,Southwest Asia
933,300,Galilee,Southwest Asia
933,300,Konya Plain,Southwest Asia
933,400,Latium,Europe
933,400,Paris Basin,Europe
933,400,Crete,Europe
933,400,Upper Egypt,Africa
933,400,Southern Mesopotamia,Southwest Asia
933,400,Susiana,Southwest Asia
933,400,Galilee,Southwest Asia
933,400,Konya Plain,Southwest Asia
933,500,Latium,Europe
933,500,Paris Basin,Europe
933,500,Crete,Europe
933,500,Upper Egypt,Africa
933,500,Southern Mesopotamia,Southwest Asia
933,500,Susiana,Southwest Asia
933,500,Galilee,Southwest Asia
933,500,Konya Plain,Southwest Asia
933,600,Latium,Europe
933,600,Paris Basin,Europe
933,600,Crete,Europe
933,600,Upper Egypt,Africa
933,600,Southern Mesopotamia,Southwest Asia
933,600,Susiana,Southwest Asia
933,600,Galilee,Southwest Asia
933,600,Konya Plain,Southwest Asia
933,700,Latium,Europe
933,700,Paris Basin,Europe
933,700,Crete,Europe
933,700,Upper Egypt,Africa
933,700,Southern Mesopotamia,Southwest Asia
933,700,Susiana,Southwest Asia
933,700,Galilee,Southwest Asia
933,700,Konya Plain,Southwest Asia
933,800,Latium,Europe
933,800,Paris Basin,Europe
933,800,Crete,Europe
933,800,Upper Egypt,Africa
933,800,Southern Mesopotamia,Southwest Asia
933,800,Susiana,Southwest Asia
933,800,Galilee,Southwest Asia
933,800,Konya Plain,Southwest Asia
933,900,Latium,Europe
933,900,Paris Basin,Europe
933,900,Crete,Europe
933,900,Upper Egypt,Africa
933,900,Southern Mesopotamia,Southwest Asia
933,900,Susiana,Southwest Asia
933,900,Galilee,Southwest Asia
933,900,Konya Plain,Southwest Asia
933,1000,Latium,Europe
933,1000,Paris Basin,Europe
933,1000,Crete,Europe
933,1000,Upper Egypt,Africa
933,1000,Southern Mesopotamia,Southwest Asia
933,1000,Susiana,Southwest Asia
933,1000,Galilee,Southwest Asia
933,1000,Konya Plain,Southwest Asia
934,1900,Orkhon Valley,Central Eurasia
935,1900,Ghanaian Coast,Africa
935,2000,Ghanaian Coast,Africa
937,-800,Latium,Europe
937,-700,Latium,Europe
937,-600,Latium,Europe
937,-500,Latium,Europe
937,-400,Latium,Europe
937,-300,Latium,Europe
937,-200,Latium,Europe
937,-100,Latium,Europe
937,-0,Latium,Europe
937,100,Latium,Europe
937,200,Latium,Europe
937,300,Latium,Europe
938,-1600,Galilee,Southwest Asia
938,-1500,Galilee,Southwest Asia
938,-1400,Galilee,Southwest Asia
938,-1300,Galilee,Southwest Asia
938,-1200,Galilee,Southwest Asia
938,-1100,Galilee,Southwest Asia
915,2000,Finger Lakes,North America
940,-0,Latium,Europe
940,-0,Paris Basin,Europe
940,-0,Crete,Europe
940,-0,Upper Egypt,Africa
940,-0,Galilee,Southwest Asia
940,-0,Konya Plain,Southwest Asia
941,1600,Middle Yellow River Valley,East Asia
941,1600,Southern China Hills,East Asia
941,1700,Middle Yellow River Valley,East Asia
941,1700,Southern China Hills,East Asia
942,1800,Ghanaian Coast,Africa
942,1800,Middle Ganga,South Asia
942,1800,Deccan,South Asia
942,1800,Cahokia,North America
942,1800,Finger Lakes,North America
942,1800,Ghanaian Coast,Africa
942,1800,Middle Ganga,South Asia
942,1800,Deccan,South Asia
942,1800,Cahokia,North America
942,1800,Finger Lakes,North America
942,1800,Big Island Hawaii,Oceania-Australia
942,1900,Ghanaian Coast,Africa
942,1900,Middle Ganga,South Asia
942,1900,Deccan,South Asia
942,1900,Cahokia,North America
942,1900,Finger Lakes,North America
942,1900,Ghanaian Coast,Africa
942,1900,Middle Ganga,South Asia
942,1900,Deccan,South Asia
942,1900,Cahokia,North America
942,1900,Finger Lakes,North America
942,1900,Big Island Hawaii,Oceania-Australia
942,2000,Ghanaian Coast,Africa
942,2000,Middle Ganga,South Asia
942,2000,Deccan,South Asia
942,2000,Cahokia,North America
942,2000,Finger Lakes,North America
942,2000,Ghanaian Coast,Africa
942,2000,Middle Ganga,South Asia
942,2000,Deccan,South Asia
942,2000,Cahokia,North America
942,2000,Finger Lakes,North America
942,2000,Big Island Hawaii,Oceania-Australia
939,1800,Oro PNG,Oceania-Australia
939,1900,Oro PNG,Oceania-Australia
944,1600,Latium,Europe
944,1700,Latium,Europe
931,1500,Paris Basin,Europe
931,1600,Paris Basin,Europe
931,1700,Paris Basin,Europe
931,1800,Paris Basin,Europe
931,1900,Paris Basin,Europe
931,2000,Paris Basin,Europe
925,200,Southern Mesopotamia,Southwest Asia
925,300,Southern Mesopotamia,Southwest Asia
925,400,Southern Mesopotamia,Southwest Asia
925,500,Southern Mesopotamia,Southwest Asia
925,600,Southern Mesopotamia,Southwest Asia
945,100,Paris Basin,Europe
945,200,Paris Basin,Europe
945,300,Paris Basin,Europe
945,400,Paris Basin,Europe
946,700,Garo Hills,South Asia
946,800,Garo Hills,South Asia
946,900,Garo Hills,South Asia
946,1000,Garo Hills,South Asia
946,1100,Garo Hills,South Asia
946,1200,Garo Hills,South Asia
946,1300,Garo Hills,South Asia
946,1400,Garo Hills,South Asia
946,1500,Garo Hills,South Asia
946,1600,Garo Hills,South Asia
946,1700,Garo Hills,South Asia
946,1800,Garo Hills,South Asia
946,1900,Garo Hills,South Asia
948,100,Konya Plain,Southwest Asia
948,200,Konya Plain,Southwest Asia
948,300,Konya Plain,Southwest Asia
950,1600,Finger Lakes,North America
950,1700,Finger Lakes,North America
950,1800,Finger Lakes,North America
950,1900,Finger Lakes,North America
950,2000,Finger Lakes,North America
943,1700,Niger Inland Delta,Africa
943,1800,Niger Inland Delta,Africa
943,1900,Niger Inland Delta,Africa
943,2000,Niger Inland Delta,Africa
953,1900,Middle Ganga,South Asia
953,2000,Middle Ganga,South Asia
955,600,Niger Inland Delta,Africa
955,700,Niger Inland Delta,Africa
955,800,Niger Inland Delta,Africa
956,-500,Niger Inland Delta,Africa
956,-400,Niger Inland Delta,Africa
956,-300,Niger Inland Delta,Africa
956,-200,Niger Inland Delta,Africa
956,-100,Niger Inland Delta,Africa
956,-0,Niger Inland Delta,Africa
957,-800,Upper Egypt,Africa
957,-700,Upper Egypt,Africa
957,-600,Upper Egypt,Africa
957,-500,Upper Egypt,Africa
957,-400,Upper Egypt,Africa
957,-300,Upper Egypt,Africa
958,1500,Latium,Europe
958,1600,Latium,Europe
958,1700,Latium,Europe
959,-0,Niger Inland Delta,Africa
959,100,Niger Inland Delta,Africa
959,200,Niger Inland Delta,Africa
952,1900,Galilee,Southwest Asia
952,2000,Galilee,Southwest Asia
960,1000,Garo Hills,South Asia
960,1100,Garo Hills,South Asia
960,1200,Garo Hills,South Asia
960,1300,Garo Hills,South Asia
960,1400,Garo Hills,South Asia
960,1500,Garo Hills,South Asia
960,1600,Garo Hills,South Asia
960,1700,Garo Hills,South Asia
960,1800,Garo Hills,South Asia
960,1900,Garo Hills,South Asia
960,2000,Garo Hills,South Asia
961,1800,Latium,Europe
961,1900,Latium,Europe
961,2000,Latium,Europe
962,1400,North Colombia,South America
962,1500,North Colombia,South America
962,1600,North Colombia,South America
962,1700,North Colombia,South America
962,1800,North Colombia,South America
962,1900,North Colombia,South America
962,2000,North Colombia,South America
963,1100,Latium,Europe
963,1100,Paris Basin,Europe
963,1100,Galilee,Southwest Asia
963,1200,Latium,Europe
963,1200,Paris Basin,Europe
963,1200,Galilee,Southwest Asia
963,1300,Latium,Europe
963,1300,Paris Basin,Europe
963,1300,Galilee,Southwest Asia
964,1800,Upper Egypt,Africa
964,1900,Upper Egypt,Africa
964,2000,Upper Egypt,Africa
966,1300,Sogdiana,Central Eurasia
966,1400,Sogdiana,Central Eurasia
966,1500,Sogdiana,Central Eurasia
966,1600,Sogdiana,Central Eurasia
966,1700,Sogdiana,Central Eurasia
966,1800,Sogdiana,Central Eurasia
966,1900,Sogdiana,Central Eurasia
966,2000,Sogdiana,Central Eurasia
967,1800,Iceland,Europe
967,1800,Paris Basin,Europe
967,1800,Central Java,Southeast Asia
967,1800,Cahokia,North America
967,1800,Finger Lakes,North America
967,1900,Iceland,Europe
967,1900,Paris Basin,Europe
967,1900,Central Java,Southeast Asia
967,1900,Cahokia,North America
967,1900,Finger Lakes,North America
967,2000,Iceland,Europe
967,2000,Paris Basin,Europe
967,2000,Central Java,Southeast Asia
967,2000,Cahokia,North America
967,2000,Finger Lakes,North America
848,-200,Galilee,Southwest Asia
848,-100,Galilee,Southwest Asia
848,-0,Galilee,Southwest Asia
965,300,North Colombia,South America
965,400,North Colombia,South America
965,500,North Colombia,South America
969,1800,Crete,Europe
969,1900,Crete,Europe
972,400,Southern Mesopotamia,Southwest Asia
972,400,Susiana,Southwest Asia
972,400,Kachi Plain,South Asia
972,400,Middle Ganga,South Asia
972,400,Deccan,South Asia
972,400,Garo Hills,South Asia
972,400,Middle Yellow River Valley,East Asia
972,400,Southern China Hills,East Asia
972,400,Sogdiana,Central Eurasia
972,400,Orkhon Valley,Central Eurasia
972,500,Southern Mesopotamia,Southwest Asia
972,500,Susiana,Southwest Asia
972,500,Kachi Plain,South Asia
972,500,Middle Ganga,South Asia
972,500,Deccan,South Asia
972,500,Garo Hills,South Asia
972,500,Middle Yellow River Valley,East Asia
972,500,Southern China Hills,East Asia
972,500,Sogdiana,Central Eurasia
972,500,Orkhon Valley,Central Eurasia
972,600,Southern Mesopotamia,Southwest Asia
972,600,Susiana,Southwest Asia
972,600,Kachi Plain,South Asia
972,600,Middle Ganga,South Asia
972,600,Deccan,South Asia
972,600,Garo Hills,South Asia
972,600,Middle Yellow River Valley,East Asia
972,600,Southern China Hills,East Asia
972,600,Sogdiana,Central Eurasia
972,600,Orkhon Valley,Central Eurasia
972,700,Southern Mesopotamia,Southwest Asia
972,700,Susiana,Southwest Asia
972,700,Kachi Plain,South Asia
972,700,Middle Ganga,South Asia
972,700,Deccan,South Asia
972,700,Garo Hills,South Asia
972,700,Middle Yellow River Valley,East Asia
972,700,Southern China Hills,East Asia
972,700,Sogdiana,Central Eurasia
972,700,Orkhon Valley,Central Eurasia
972,800,Southern Mesopotamia,Southwest Asia
972,800,Susiana,Southwest Asia
972,800,Kachi Plain,South Asia
972,800,Middle Ganga,South Asia
972,800,Deccan,South Asia
972,800,Garo Hills,South Asia
972,800,Middle Yellow River Valley,East Asia
972,800,Southern China Hills,East Asia
972,800,Sogdiana,Central Eurasia
972,800,Orkhon Valley,Central Eurasia
972,900,Southern Mesopotamia,Southwest Asia
972,900,Susiana,Southwest Asia
972,900,Kachi Plain,South Asia
972,900,Middle Ganga,South Asia
972,900,Deccan,South Asia
972,900,Garo Hills,South Asia
972,900,Middle Yellow River Valley,East Asia
972,900,Southern China Hills,East Asia
972,900,Sogdiana,Central Eurasia
972,900,Orkhon Valley,Central Eurasia
972,1000,Southern Mesopotamia,Southwest Asia
972,1000,Susiana,Southwest Asia
972,1000,Kachi Plain,South Asia
972,1000,Middle Ganga,South Asia
972,1000,Deccan,South Asia
972,1000,Garo Hills,South Asia
972,1000,Middle Yellow River Valley,East Asia
972,1000,Southern China Hills,East Asia
972,1000,Sogdiana,Central Eurasia
972,1000,Orkhon Valley,Central Eurasia
972,1100,Southern Mesopotamia,Southwest Asia
972,1100,Susiana,Southwest Asia
972,1100,Kachi Plain,South Asia
972,1100,Middle Ganga,South Asia
972,1100,Deccan,South Asia
972,1100,Garo Hills,South Asia
972,1100,Middle Yellow River Valley,East Asia
972,1100,Southern China Hills,East Asia
972,1100,Sogdiana,Central Eurasia
972,1100,Orkhon Valley,Central Eurasia
972,1200,Southern Mesopotamia,Southwest Asia
972,1200,Susiana,Southwest Asia
972,1200,Kachi Plain,South Asia
972,1200,Middle Ganga,South Asia
972,1200,Deccan,South Asia
972,1200,Garo Hills,South Asia
972,1200,Middle Yellow River Valley,East Asia
972,1200,Southern China Hills,East Asia
